item_id,restaurant_id,item_name,category,price,is_veg
23685,1179,Chef Special Dish,Main,133,1
23686,1179,House Curry,Main,127,1
23687,1179,Special Thali,Main,137,1
23688,1179,Pickle,Add-on,34,1
23689,1179,Special Thali,Main,124,1
23690,1179,Coke,Beverage,75,1
23691,1179,Special Platter,Main,132,1
23692,1179,House Curry,Main,181,1
23693,1179,Pickle,Add-on,38,1
23694,1179,Special Pastry,Dessert,99,1
23695,1180,Side Salad,Add-on,121,1
23696,1180,Pickle,Add-on,99,1
23697,1180,Water Bottle,Beverage,188,1
23698,1180,Fresh Juice,Beverage,213,1
23699,1180,Coke,Beverage,162,1
23700,1180,Special Thali,Main,539,1
23701,1180,Coke,Beverage,175,1
23702,1180,Special Platter,Main,447,1
23703,1180,Special Pastry,Dessert,292,1
23704,1180,Chef Special Dish,Main,386,1
23705,1180,Ice Cream Scoop,Dessert,250,1
23706,1180,Special Pastry,Dessert,211,1
23707,1180,Chef Special Dish,Main,408,1
23708,1181,Brownie,Dessert,199,1
23709,1181,House Curry,Main,324,1
23710,1181,House Curry,Main,384,1
23711,1181,Extra Cheese,Add-on,79,1
23712,1181,Ice Cream Scoop,Dessert,174,1
23713,1181,Side Salad,Add-on,87,1
23714,1181,Extra Cheese,Add-on,97,1
23715,1181,Extra Sauce,Add-on,87,1
23716,1181,Brownie,Dessert,173,1
23717,1181,Sprite,Beverage,100,1
23718,1181,House Curry,Main,314,1
23719,1181,Chef Special Dish,Main,354,1
23720,1181,Special Platter,Main,366,1
23721,1181,Pickle,Add-on,94,1
23722,1181,Chef Special Dish,Main,292,1
23723,1181,Special Platter,Main,380,1
23724,1181,Sprite,Beverage,128,1
23725,1181,House Curry,Main,389,1
23726,1181,Pickle,Add-on,80,1
23727,1181,House Curry,Main,374,1
23728,1181,House Curry,Main,341,1
23729,1182,Aloo Tikki Burger,Main,288,1
23730,1182,Garlic Bread,Add-on,80,1
23731,1182,Sprite,Beverage,152,1
23732,1182,Aloo Tikki Burger,Main,299,1
23733,1182,Cheese Pizza,Main,349,1
23734,1182,Chocolate Shake,Beverage,120,1
23735,1182,Sprite,Beverage,147,1
23736,1182,Cold Coffee,Beverage,101,1
23737,1182,Soft Serve Ice Cream,Dessert,179,1
23738,1182,Sprite,Beverage,132,1
23739,1182,Cheese Dip,Add-on,80,1
23740,1182,Iced Tea,Beverage,96,1
23741,1182,Peri Peri Fries,Add-on,80,1
23742,1182,Chicken Wrap,Main,383,0
23743,1182,Chicken Wrap,Main,332,0
23744,1182,Aloo Tikki Burger,Main,367,1
23745,1182,Cheese Pizza,Main,247,1
23746,1182,Veg Club Sandwich,Main,343,1
23747,1182,Chicken Wrap,Main,365,0
23748,1182,Iced Tea,Beverage,109,1
23749,1182,Soft Serve Ice Cream,Dessert,190,1
23750,1182,Peri Peri Fries,Add-on,84,1
23751,1182,Cold Coffee,Beverage,138,1
23752,1182,Aloo Tikki Burger,Main,302,1
23753,1182,Brownie,Dessert,154,1
23754,1183,Side Salad,Add-on,65,1
23755,1183,Chef Special Dish,Main,267,1
23756,1183,Chef Special Dish,Main,256,1
23757,1183,Chef Special Dish,Main,324,1
23758,1183,Chef Special Dish,Main,327,1
23759,1183,House Curry,Main,279,1
23760,1183,Special Platter,Main,386,1
23761,1183,Chef Special Dish,Main,374,1
23762,1183,Special Platter,Main,276,1
23763,1183,Brownie,Dessert,135,1
23764,1183,House Curry,Main,316,1
23765,1183,House Curry,Main,328,1
23766,1183,Pickle,Add-on,89,1
23767,1183,Sprite,Beverage,136,1
23768,1183,Chef Special Dish,Main,340,1
23769,1183,Sprite,Beverage,112,1
23770,1183,Chef Special Dish,Main,349,1
23771,1183,House Curry,Main,273,1
23772,1183,Chef Special Dish,Main,289,1
23773,1183,Extra Cheese,Add-on,86,1
23774,1183,Special Thali,Main,304,1
23775,1183,Extra Cheese,Add-on,72,1
23776,1183,House Curry,Main,378,1
23777,1183,Sprite,Beverage,104,1
23778,1183,Special Platter,Main,337,1
23779,1183,Extra Cheese,Add-on,67,1
23780,1183,Extra Sauce,Add-on,86,1
23781,1183,Extra Sauce,Add-on,66,1
23782,1183,Special Thali,Main,314,1
23783,1183,Sprite,Beverage,141,1
23784,1184,Salted Lassi,Beverage,141,1
23785,1184,Butter Chicken,Main,251,0
23786,1184,Ice Cream,Dessert,147,1
23787,1184,Papad,Add-on,98,1
23788,1184,Roomali Roti,Bread,64,1
23789,1184,Butter Chicken,Main,379,0
23790,1184,Extra Butter,Add-on,76,1
23791,1184,Butter Chicken,Main,282,0
23792,1184,Tandoori Roti,Bread,66,1
23793,1184,Lachha Paratha,Bread,67,1
23794,1184,Sweet Lassi,Beverage,133,1
23795,1184,Kadai Paneer,Main,374,1
23796,1184,Masala Chaas,Beverage,99,1
23797,1184,Dal Makhani,Main,332,1
23798,1184,Tandoori Roti,Bread,71,1
23799,1184,Salted Lassi,Beverage,111,1
23800,1184,Mint Chutney,Add-on,78,1
23801,1184,Dal Makhani,Main,265,1
23802,1184,Butter Chicken,Main,347,0
23803,1184,Paneer Tikka Masala,Main,242,1
23804,1184,Raita,Add-on,100,1
23805,1184,Butter Chicken,Main,371,0
23806,1184,Salted Lassi,Beverage,128,1
23807,1184,Papad,Add-on,76,1
23808,1185,Special Thali,Main,364,1
23809,1185,Special Platter,Main,266,1
23810,1185,House Curry,Main,245,1
23811,1185,House Curry,Main,286,1
23812,1185,Extra Cheese,Add-on,103,1
23813,1185,Extra Sauce,Add-on,88,1
23814,1185,Coke,Beverage,123,1
23815,1185,Special Platter,Main,353,1
23816,1185,Ice Cream Scoop,Dessert,206,1
23817,1185,Special Platter,Main,364,1
23818,1185,Special Platter,Main,338,1
23819,1185,Extra Sauce,Add-on,103,1
23820,1185,Fresh Juice,Beverage,101,1
23821,1185,Special Platter,Main,328,1
23822,1185,Water Bottle,Beverage,108,1
23823,1185,Sprite,Beverage,144,1
23824,1185,Coke,Beverage,145,1
23825,1185,House Curry,Main,358,1
23826,1185,Coke,Beverage,118,1
23827,1185,Sprite,Beverage,154,1
23828,1185,Extra Cheese,Add-on,87,1
23829,1185,Sprite,Beverage,128,1
23830,1185,Ice Cream Scoop,Dessert,166,1
23831,1185,Extra Sauce,Add-on,91,1
23832,1185,Chef Special Dish,Main,372,1
23833,1185,Pickle,Add-on,87,1
23834,1185,Special Thali,Main,363,1
23835,1185,Special Platter,Main,324,1
23836,1186,Extra Sauce,Add-on,81,1
23837,1186,Special Thali,Main,367,1
23838,1186,Side Salad,Add-on,83,1
23839,1186,Water Bottle,Beverage,97,1
23840,1186,Side Salad,Add-on,92,1
23841,1186,Special Pastry,Dessert,193,1
23842,1186,Chef Special Dish,Main,244,1
23843,1186,Sprite,Beverage,117,1
23844,1186,Fresh Juice,Beverage,131,1
23845,1186,House Curry,Main,382,1
23846,1186,Special Platter,Main,270,1
23847,1186,House Curry,Main,330,1
23848,1186,Coke,Beverage,129,1
23849,1186,Fresh Juice,Beverage,108,1
23850,1186,Special Platter,Main,293,1
23851,1186,Extra Cheese,Add-on,87,1
23852,1186,Special Thali,Main,276,1
23853,1186,Pickle,Add-on,99,1
23854,1187,Special Pastry,Dessert,296,1
23855,1187,Special Thali,Main,486,1
23856,1187,Ice Cream Scoop,Dessert,267,1
23857,1187,Water Bottle,Beverage,154,1
23858,1187,Ice Cream Scoop,Dessert,220,1
23859,1187,Special Platter,Main,497,1
23860,1187,Chef Special Dish,Main,406,1
23861,1187,Special Thali,Main,419,1
23862,1187,Coke,Beverage,168,1
23863,1187,Pickle,Add-on,96,1
23864,1187,Special Platter,Main,557,1
23865,1187,Water Bottle,Beverage,157,1
23866,1187,Special Platter,Main,533,1
23867,1187,Special Platter,Main,413,1
23868,1187,Pickle,Add-on,141,1
23869,1187,Special Thali,Main,549,1
23870,1187,Special Thali,Main,403,1
23871,1187,Chef Special Dish,Main,398,1
23872,1187,Water Bottle,Beverage,218,1
23873,1187,Coke,Beverage,160,1
23874,1187,Extra Sauce,Add-on,114,1
23875,1187,Sprite,Beverage,203,1
23876,1187,Side Salad,Add-on,147,1
23877,1187,Special Thali,Main,495,1
23878,1187,Water Bottle,Beverage,181,1
23879,1187,Extra Cheese,Add-on,131,1
23880,1188,Extra Sauce,Add-on,96,1
23881,1188,Extra Sauce,Add-on,96,1
23882,1188,Side Salad,Add-on,90,1
23883,1188,House Curry,Main,388,1
23884,1188,Water Bottle,Beverage,96,1
23885,1188,Chef Special Dish,Main,316,1
23886,1188,Coke,Beverage,103,1
23887,1188,Special Thali,Main,314,1
23888,1188,Special Thali,Main,320,1
23889,1188,Side Salad,Add-on,98,1
23890,1188,Special Thali,Main,275,1
23891,1188,Fresh Juice,Beverage,136,1
23892,1188,Side Salad,Add-on,74,1
23893,1188,Side Salad,Add-on,103,1
23894,1188,Special Thali,Main,365,1
23895,1188,Special Platter,Main,326,1
23896,1188,House Curry,Main,346,1
23897,1188,Extra Sauce,Add-on,83,1
23898,1188,Side Salad,Add-on,73,1
23899,1188,Extra Cheese,Add-on,84,1
23900,1188,Ice Cream Scoop,Dessert,160,1
23901,1188,Side Salad,Add-on,94,1
23902,1188,Ice Cream Scoop,Dessert,134,1
23903,1188,House Curry,Main,368,1
23904,1188,Special Platter,Main,332,1
23905,1189,Veg Biryani,Main,389,1
23906,1189,Egg Biryani,Main,266,0
23907,1189,Extra Salan,Add-on,79,1
23908,1189,Chicken 65 (Side),Add-on,64,0
23909,1189,Extra Salan,Add-on,80,1
23910,1189,Coke,Beverage,126,1
23911,1189,Double Ka Meetha,Dessert,193,1
23912,1189,Masala Thumbs Up,Beverage,96,1
23913,1189,Egg Biryani,Main,304,0
23914,1189,Veg Biryani,Main,340,1
23915,1189,Mutton Biryani,Main,298,0
23916,1189,Paneer Biryani,Main,259,1
23917,1189,Extra Raita,Add-on,99,1
23918,1189,Boiled Egg,Add-on,65,0
23919,1189,Chicken Dum Biryani,Main,255,0
23920,1189,Masala Thumbs Up,Beverage,111,1
23921,1189,Nimbooz,Beverage,128,1
23922,1189,Paneer Biryani,Main,288,1
23923,1189,Paneer Biryani,Main,259,1
23924,1189,Coke,Beverage,146,1
23925,1189,Papad,Add-on,75,1
23926,1189,Paneer Biryani,Main,379,1
23927,1189,Veg Biryani,Main,293,1
23928,1189,Paneer Biryani,Main,281,1
23929,1189,Paneer Biryani,Main,305,1
23930,1189,Masala Thumbs Up,Beverage,113,1
23931,1189,Mutton Biryani,Main,338,0
23932,1190,Dal Makhani,Main,470,1
23933,1190,Dal Makhani,Main,583,1
23934,1190,Sweet Lassi,Beverage,184,1
23935,1190,Dal Makhani,Main,452,1
23936,1190,Chicken Curry,Main,417,0
23937,1190,Extra Butter,Add-on,152,1
23938,1190,Lachha Paratha,Bread,86,1
23939,1190,Dal Makhani,Main,427,1
23940,1190,Dal Makhani,Main,454,1
23941,1190,Masala Chaas,Beverage,187,1
23942,1190,Gulab Jamun,Dessert,287,1
23943,1191,Paneer Tikka Masala,Main,287,1
23944,1191,Chicken Curry,Main,353,0
23945,1191,Chicken Curry,Main,339,0
23946,1191,Coke,Beverage,113,1
23947,1191,Mint Chutney,Add-on,98,1
23948,1191,Thumbs Up,Beverage,132,1
23949,1191,Extra Butter,Add-on,74,1
23950,1191,Gulab Jamun,Dessert,166,1
23951,1191,Thumbs Up,Beverage,113,1
23952,1191,Sweet Lassi,Beverage,110,1
23953,1191,Roomali Roti,Bread,50,1
23954,1191,Kadai Paneer,Main,345,1
23955,1191,Raita,Add-on,101,1
23956,1191,Mint Chutney,Add-on,74,1
23957,1191,Onion Salad,Add-on,88,1
23958,1191,Kadai Paneer,Main,312,1
23959,1191,Onion Salad,Add-on,93,1
23960,1191,Lachha Paratha,Bread,70,1
23961,1191,Mint Chutney,Add-on,74,1
23962,1191,Paneer Tikka Masala,Main,264,1
23963,1192,Butter Naan,Bread,77,1
23964,1192,Butter Chicken,Main,347,0
23965,1192,Thumbs Up,Beverage,136,1
23966,1192,Tandoori Roti,Bread,70,1
23967,1192,Paneer Tikka Masala,Main,283,1
23968,1192,Paneer Tikka Masala,Main,267,1
23969,1192,Papad,Add-on,100,1
23970,1192,Butter Chicken,Main,306,0
23971,1192,Gulab Jamun,Dessert,175,1
23972,1192,Mint Chutney,Add-on,72,1
23973,1192,Kadai Paneer,Main,247,1
23974,1192,Extra Butter,Add-on,98,1
23975,1192,Paneer Tikka Masala,Main,264,1
23976,1193,Sprite,Beverage,152,1
23977,1193,Fried Rice,Main,273,1
23978,1193,Honey Noodles with Ice Cream,Dessert,140,1
23979,1193,Spring Rolls,Add-on,85,1
23980,1193,Iced Tea,Beverage,154,1
23981,1193,Manchurian (Dry),Main,294,1
23982,1193,Paneer Chilli,Main,373,1
23983,1193,Iced Tea,Beverage,154,1
23984,1193,Momos,Add-on,70,1
23985,1193,Hakka Noodles,Main,319,1
23986,1193,Chilli Chicken,Main,360,0
23987,1193,Chilli Chicken,Main,371,0
23988,1193,Spring Rolls,Add-on,86,1
23989,1193,Chilli Chicken,Main,354,0
23990,1193,Paneer Chilli,Main,345,1
23991,1193,Paneer Chilli,Main,317,1
23992,1193,Spring Rolls,Add-on,85,1
23993,1193,Hakka Noodles,Main,359,1
23994,1193,Honey Noodles with Ice Cream,Dessert,142,1
23995,1193,Hakka Noodles,Main,314,1
23996,1193,Date Pancake,Dessert,150,1
23997,1193,Spring Rolls,Add-on,80,1
23998,1193,Fried Rice,Main,270,1
23999,1193,Paneer Chilli,Main,351,1
24000,1193,Extra Schezwan Sauce,Add-on,77,1
24001,1193,Extra Schezwan Sauce,Add-on,71,1
24002,1193,Extra Schezwan Sauce,Add-on,86,1
24003,1193,Manchurian (Dry),Main,346,1
24004,1193,Honey Noodles with Ice Cream,Dessert,138,1
24005,1194,Special Pastry,Dessert,132,1
24006,1194,Side Salad,Add-on,71,1
24007,1194,Side Salad,Add-on,75,1
24008,1194,Side Salad,Add-on,97,1
24009,1194,Special Thali,Main,369,1
24010,1194,Special Thali,Main,342,1
24011,1194,Pickle,Add-on,72,1
24012,1194,Fresh Juice,Beverage,107,1
24013,1194,Chef Special Dish,Main,284,1
24014,1194,Side Salad,Add-on,64,1
24015,1195,Fresh Juice,Beverage,141,1
24016,1195,Chef Special Dish,Main,285,1
24017,1195,Special Platter,Main,315,1
24018,1195,Water Bottle,Beverage,151,1
24019,1195,Special Thali,Main,374,1
24020,1195,Special Thali,Main,376,1
24021,1195,Chef Special Dish,Main,294,1
24022,1195,Special Platter,Main,380,1
24023,1195,Water Bottle,Beverage,98,1
24024,1195,Extra Cheese,Add-on,98,1
24025,1195,Side Salad,Add-on,82,1
24026,1195,Side Salad,Add-on,103,1
24027,1195,Special Pastry,Dessert,180,1
24028,1195,House Curry,Main,266,1
24029,1195,Special Thali,Main,306,1
24030,1195,Brownie,Dessert,174,1
24031,1195,Ice Cream Scoop,Dessert,156,1
24032,1195,Chef Special Dish,Main,252,1
24033,1195,Special Platter,Main,313,1
24034,1195,Extra Cheese,Add-on,68,1
24035,1195,Special Platter,Main,293,1
24036,1195,Extra Sauce,Add-on,101,1
24037,1195,Special Thali,Main,247,1
24038,1195,House Curry,Main,284,1
24039,1195,Extra Sauce,Add-on,94,1
24040,1195,Special Pastry,Dessert,163,1
24041,1196,Extra Salan,Add-on,90,1
24042,1196,Mutton Biryani,Main,273,0
24043,1196,Qubani Ka Meetha,Dessert,139,1
24044,1196,Chicken 65 (Side),Add-on,78,0
24045,1196,Chicken Dum Biryani,Main,387,0
24046,1196,Chicken Dum Biryani,Main,272,0
24047,1196,Egg Biryani,Main,352,0
24048,1196,Boiled Egg,Add-on,82,0
24049,1196,Boiled Egg,Add-on,73,0
24050,1196,Egg Biryani,Main,389,0
24051,1196,Mutton Biryani,Main,322,0
24052,1197,Special Thali,Main,527,1
24053,1197,Extra Cheese,Add-on,144,1
24054,1197,House Curry,Main,473,1
24055,1197,Special Platter,Main,411,1
24056,1197,Ice Cream Scoop,Dessert,303,1
24057,1197,Extra Sauce,Add-on,106,1
24058,1197,Special Thali,Main,480,1
24059,1197,Side Salad,Add-on,120,1
24060,1197,Special Platter,Main,578,1
24061,1197,Sprite,Beverage,218,1
24062,1197,Water Bottle,Beverage,156,1
24063,1197,Extra Sauce,Add-on,140,1
24064,1197,Coke,Beverage,229,1
24065,1197,Special Thali,Main,371,1
24066,1197,Fresh Juice,Beverage,157,1
24067,1197,Special Platter,Main,365,1
24068,1197,Special Thali,Main,446,1
24069,1197,Special Pastry,Dessert,272,1
24070,1197,Side Salad,Add-on,136,1
24071,1197,Ice Cream Scoop,Dessert,295,1
24072,1197,Chef Special Dish,Main,489,1
24073,1197,Extra Cheese,Add-on,112,1
24074,1197,Special Platter,Main,435,1
24075,1197,Extra Cheese,Add-on,125,1
24076,1198,Hakka Noodles,Main,457,1
24077,1198,Hakka Noodles,Main,426,1
24078,1198,Chilli Chicken,Main,562,0
24079,1198,Coke,Beverage,162,1
24080,1198,Chilli Chicken,Main,410,0
24081,1198,Lemonade,Beverage,158,1
24082,1198,Fried Rice,Main,459,1
24083,1198,Chilli Chicken,Main,458,0
24084,1198,Manchurian (Dry),Main,555,1
24085,1198,Date Pancake,Dessert,212,1
24086,1198,Manchurian (Dry),Main,447,1
24087,1198,Manchurian (Dry),Main,428,1
24088,1198,Sprite,Beverage,196,1
24089,1198,Chilli Chicken,Main,541,0
24090,1198,Lemonade,Beverage,228,1
24091,1198,Fried Rice,Main,426,1
24092,1198,Momos,Add-on,137,1
24093,1199,Paneer Biryani,Main,178,1
24094,1199,Boiled Egg,Add-on,51,0
24095,1199,Sprite,Beverage,58,1
24096,1199,Nimbooz,Beverage,63,1
24097,1199,Chicken 65 (Side),Add-on,37,0
24098,1199,Qubani Ka Meetha,Dessert,67,1
24099,1199,Egg Biryani,Main,123,0
24100,1199,Mutton Biryani,Main,141,0
24101,1199,Papad,Add-on,44,1
24102,1199,Extra Raita,Add-on,33,1
24103,1199,Egg Biryani,Main,123,0
24104,1199,Boiled Egg,Add-on,39,0
24105,1199,Veg Biryani,Main,137,1
24106,1199,Masala Thumbs Up,Beverage,53,1
24107,1199,Coke,Beverage,50,1
24108,1199,Boiled Egg,Add-on,37,0
24109,1199,Mutton Biryani,Main,139,0
24110,1199,Extra Salan,Add-on,38,1
24111,1199,Masala Thumbs Up,Beverage,54,1
24112,1199,Egg Biryani,Main,165,0
24113,1199,Extra Salan,Add-on,46,1
24114,1200,Brownie,Dessert,130,1
24115,1200,Chef Special Dish,Main,290,1
24116,1200,House Curry,Main,373,1
24117,1200,Chef Special Dish,Main,304,1
24118,1200,Extra Cheese,Add-on,74,1
24119,1200,Brownie,Dessert,163,1
24120,1200,Pickle,Add-on,86,1
24121,1200,Special Platter,Main,278,1
24122,1200,Extra Cheese,Add-on,93,1
24123,1200,Side Salad,Add-on,89,1
24124,1200,Extra Sauce,Add-on,93,1
24125,1200,House Curry,Main,271,1
24126,1200,Side Salad,Add-on,95,1
24127,1200,Extra Cheese,Add-on,80,1
24128,1200,House Curry,Main,327,1
24129,1200,Pickle,Add-on,99,1
24130,1200,Brownie,Dessert,154,1
24131,1200,Special Platter,Main,318,1
24132,1200,Brownie,Dessert,197,1
24133,1200,Special Platter,Main,378,1
24134,1200,Sprite,Beverage,109,1
24135,1200,Special Thali,Main,290,1
24136,1200,Special Thali,Main,321,1
24137,1201,Pickle,Add-on,42,1
24138,1201,Extra Cheese,Add-on,39,1
24139,1201,Water Bottle,Beverage,73,1
24140,1201,Side Salad,Add-on,45,1
24141,1201,Side Salad,Add-on,48,1
24142,1201,Special Pastry,Dessert,83,1
24143,1201,Side Salad,Add-on,41,1
24144,1201,Chef Special Dish,Main,136,1
24145,1201,Special Thali,Main,121,1
24146,1201,Special Thali,Main,174,1
24147,1201,Sprite,Beverage,74,1
24148,1201,Special Platter,Main,134,1
24149,1201,Special Thali,Main,180,1
24150,1201,Special Platter,Main,146,1
24151,1201,Extra Sauce,Add-on,39,1
24152,1201,Chef Special Dish,Main,123,1
24153,1201,Chef Special Dish,Main,148,1
24154,1201,Side Salad,Add-on,45,1
24155,1201,Water Bottle,Beverage,49,1
24156,1201,House Curry,Main,180,1
24157,1201,Extra Cheese,Add-on,47,1
24158,1201,Special Thali,Main,166,1
24159,1202,Ice Cream Scoop,Dessert,184,1
24160,1202,House Curry,Main,250,1
24161,1202,Ice Cream Scoop,Dessert,144,1
24162,1202,Special Pastry,Dessert,154,1
24163,1202,Water Bottle,Beverage,119,1
24164,1202,Chef Special Dish,Main,263,1
24165,1202,Extra Cheese,Add-on,65,1
24166,1202,Special Thali,Main,308,1
24167,1202,Coke,Beverage,149,1
24168,1202,Coke,Beverage,152,1
24169,1202,Special Pastry,Dessert,130,1
24170,1202,Pickle,Add-on,68,1
24171,1202,Extra Cheese,Add-on,80,1
24172,1202,Pickle,Add-on,87,1
24173,1202,Special Platter,Main,311,1
24174,1202,Side Salad,Add-on,83,1
24175,1202,Extra Sauce,Add-on,102,1
24176,1202,Brownie,Dessert,191,1
24177,1202,Pickle,Add-on,77,1
24178,1202,Coke,Beverage,125,1
24179,1202,Fresh Juice,Beverage,151,1
24180,1202,Extra Sauce,Add-on,65,1
24181,1202,Special Platter,Main,335,1
24182,1202,Pickle,Add-on,82,1
24183,1202,Extra Sauce,Add-on,64,1
24184,1203,Aloo Tikki Burger,Main,124,1
24185,1203,Chicken Zinger Burger,Main,129,0
24186,1203,Soft Serve Ice Cream,Dessert,91,1
24187,1203,Chicken Wrap,Main,148,0
24188,1203,French Fries,Add-on,42,1
24189,1203,Iced Tea,Beverage,50,1
24190,1203,Garlic Bread,Add-on,50,1
24191,1203,Peri Peri Fries,Add-on,48,1
24192,1203,Cold Coffee,Beverage,48,1
24193,1203,French Fries,Add-on,48,1
24194,1203,Aloo Tikki Burger,Main,120,1
24195,1203,Choco Lava Cake,Dessert,94,1
24196,1203,Peri Peri Fries,Add-on,46,1
24197,1203,Peri Peri Fries,Add-on,46,1
24198,1203,Garlic Bread,Add-on,48,1
24199,1203,Cheese Pizza,Main,123,1
24200,1203,Choco Lava Cake,Dessert,97,1
24201,1203,Cold Coffee,Beverage,51,1
24202,1203,Aloo Tikki Burger,Main,177,1
24203,1203,Soft Serve Ice Cream,Dessert,100,1
24204,1203,Iced Tea,Beverage,64,1
24205,1203,Cheese Dip,Add-on,46,1
24206,1203,French Fries,Add-on,32,1
24207,1203,Chicken Wrap,Main,188,0
24208,1204,Papad,Add-on,42,1
24209,1204,Egg Biryani,Main,183,0
24210,1204,Extra Salan,Add-on,48,1
24211,1204,Extra Salan,Add-on,37,1
24212,1204,Masala Thumbs Up,Beverage,50,1
24213,1204,Nimbooz,Beverage,54,1
24214,1204,Mutton Biryani,Main,161,0
24215,1204,Sprite,Beverage,58,1
24216,1204,Papad,Add-on,39,1
24217,1204,Extra Raita,Add-on,50,1
24218,1204,Paneer Biryani,Main,190,1
24219,1204,Nimbooz,Beverage,51,1
24220,1204,Qubani Ka Meetha,Dessert,69,1
24221,1204,Coke,Beverage,74,1
24222,1204,Qubani Ka Meetha,Dessert,64,1
24223,1204,Mutton Biryani,Main,180,0
24224,1204,Masala Thumbs Up,Beverage,73,1
24225,1204,Papad,Add-on,39,1
24226,1204,Veg Biryani,Main,122,1
24227,1204,Extra Raita,Add-on,46,1
24228,1204,Extra Raita,Add-on,50,1
24229,1204,Chicken Dum Biryani,Main,183,0
24230,1204,Mutton Biryani,Main,188,0
24231,1205,Paneer Biryani,Main,247,1
24232,1205,Egg Biryani,Main,382,0
24233,1205,Paneer Biryani,Main,365,1
24234,1205,Veg Biryani,Main,240,1
24235,1205,Mutton Biryani,Main,284,0
24236,1205,Qubani Ka Meetha,Dessert,180,1
24237,1205,Sprite,Beverage,121,1
24238,1205,Mutton Biryani,Main,384,0
24239,1205,Double Ka Meetha,Dessert,146,1
24240,1205,Chicken 65 (Side),Add-on,89,0
24241,1205,Boiled Egg,Add-on,84,0
24242,1205,Chicken 65 (Side),Add-on,101,0
24243,1205,Extra Raita,Add-on,70,1
24244,1205,Mutton Biryani,Main,242,0
24245,1205,Chicken Dum Biryani,Main,343,0
24246,1205,Papad,Add-on,96,1
24247,1205,Extra Raita,Add-on,64,1
24248,1205,Coke,Beverage,142,1
24249,1206,Chicken Wrap,Main,455,0
24250,1206,Iced Tea,Beverage,169,1
24251,1206,Garlic Bread,Add-on,149,1
24252,1206,Choco Lava Cake,Dessert,253,1
24253,1206,Chicken Wrap,Main,484,0
24254,1206,Brownie,Dessert,301,1
24255,1206,Chocolate Shake,Beverage,149,1
24256,1206,Cheese Dip,Add-on,132,1
24257,1206,Peri Peri Fries,Add-on,97,1
24258,1206,Cheese Pizza,Main,565,1
24259,1206,Brownie,Dessert,238,1
24260,1206,Chicken Wrap,Main,530,0
24261,1206,Mayo Dip,Add-on,106,1
24262,1206,Chicken Wrap,Main,367,0
24263,1206,Peri Peri Fries,Add-on,152,1
24264,1206,Garlic Bread,Add-on,146,1
24265,1206,Soft Serve Ice Cream,Dessert,229,1
24266,1206,Garlic Bread,Add-on,131,1
24267,1206,Soft Serve Ice Cream,Dessert,196,1
24268,1206,Mayo Dip,Add-on,103,1
24269,1206,Chicken Wrap,Main,427,0
24270,1206,Cheese Pizza,Main,433,1
24271,1206,Sprite,Beverage,232,1
24272,1207,Chicken Curry,Main,183,0
24273,1207,Tandoori Roti,Bread,37,1
24274,1207,Dal Makhani,Main,155,1
24275,1207,Garlic Naan,Bread,27,1
24276,1207,Coke,Beverage,51,1
24277,1207,Butter Naan,Bread,27,1
24278,1207,Kadai Paneer,Main,157,1
24279,1207,Chicken Curry,Main,135,0
24280,1207,Paneer Tikka Masala,Main,159,1
24281,1207,Kadai Paneer,Main,177,1
24282,1207,Onion Salad,Add-on,50,1
24283,1207,Onion Salad,Add-on,48,1
24284,1207,Kadai Paneer,Main,151,1
24285,1207,Tandoori Roti,Bread,27,1
24286,1207,Roomali Roti,Bread,33,1
24287,1207,Paneer Tikka Masala,Main,157,1
24288,1207,Mint Chutney,Add-on,47,1
24289,1207,Dal Makhani,Main,193,1
24290,1207,Tandoori Roti,Bread,29,1
24291,1207,Masala Chaas,Beverage,67,1
24292,1208,Aloo Tikki Burger,Main,348,1
24293,1208,Peri Peri Fries,Add-on,89,1
24294,1208,Cheese Dip,Add-on,73,1
24295,1208,Chicken Wrap,Main,288,0
24296,1208,Chocolate Shake,Beverage,113,1
24297,1208,Peri Peri Fries,Add-on,86,1
24298,1208,Garlic Bread,Add-on,70,1
24299,1208,Peri Peri Fries,Add-on,69,1
24300,1208,Coke,Beverage,114,1
24301,1208,Brownie,Dessert,185,1
24302,1208,Peri Peri Fries,Add-on,77,1
24303,1208,Iced Tea,Beverage,126,1
24304,1208,Chicken Zinger Burger,Main,387,0
24305,1208,Garlic Bread,Add-on,87,1
24306,1208,Chicken Wrap,Main,362,0
24307,1208,Chicken Wrap,Main,340,0
24308,1209,Side Salad,Add-on,135,1
24309,1209,Coke,Beverage,219,1
24310,1209,Extra Sauce,Add-on,102,1
24311,1209,Side Salad,Add-on,144,1
24312,1209,Pickle,Add-on,134,1
24313,1209,Extra Sauce,Add-on,143,1
24314,1209,Special Thali,Main,562,1
24315,1209,Special Platter,Main,468,1
24316,1209,Special Thali,Main,382,1
24317,1209,Extra Cheese,Add-on,148,1
24318,1209,Special Thali,Main,568,1
24319,1209,House Curry,Main,528,1
24320,1209,Extra Sauce,Add-on,134,1
24321,1209,Side Salad,Add-on,108,1
24322,1209,Extra Cheese,Add-on,110,1
24323,1209,House Curry,Main,396,1
24324,1209,Extra Sauce,Add-on,102,1
24325,1209,Fresh Juice,Beverage,222,1
24326,1209,Fresh Juice,Beverage,174,1
24327,1210,Water Bottle,Beverage,118,1
24328,1210,Special Platter,Main,372,1
