session_id,user_id,restaurant_id,session_start_time,is_ordered
20641,18610,1469,2026-01-29 21:34:00,1
20642,10130,826,2026-01-19 20:21:00,1
20643,5856,760,2026-01-15 02:46:00,1
20644,26713,558,2026-01-28 10:10:00,0
20645,22168,1686,2026-01-08 21:02:00,1
20646,13528,312,2026-01-05 06:45:00,1
20647,20196,410,2026-01-09 21:50:00,0
20648,3459,1632,2026-01-08 20:18:00,1
20649,7967,86,2026-01-16 20:01:00,1
20650,46799,1206,2026-01-31 03:19:00,1
20651,31350,1561,2026-01-02 18:49:00,0
20652,16017,427,2026-01-18 12:12:00,1
20653,12206,494,2026-01-25 21:36:00,1
20654,3218,414,2026-01-02 13:58:00,1
20655,24575,902,2026-01-25 06:44:00,1
20656,24683,839,2026-01-10 13:17:00,1
20657,26858,1394,2026-01-21 21:50:00,0
20658,26778,13,2026-01-24 13:37:00,1
20659,34036,1988,2026-01-28 21:08:00,1
20660,36518,1708,2026-01-02 17:14:00,1
20661,26734,989,2026-01-03 20:37:00,1
20662,46981,60,2026-01-03 19:20:00,1
20663,24824,47,2026-01-31 14:19:00,1
20664,26848,372,2026-01-17 00:26:00,0
20665,36407,1848,2026-01-05 13:44:00,0
20666,3980,1226,2026-01-04 21:28:00,0
20667,20794,1833,2026-01-07 13:08:00,1
20668,10664,421,2026-01-17 13:53:00,0
20669,45311,1884,2026-01-26 18:11:00,1
20670,15794,748,2026-01-19 09:31:00,1
20671,37916,436,2026-01-22 20:04:00,1
20672,42885,1815,2026-01-17 15:37:00,1
20673,24610,686,2026-01-14 15:37:00,1
20674,39289,149,2026-01-21 21:18:00,1
20675,49569,1691,2026-01-15 21:49:00,0
20676,402,1019,2026-01-20 19:54:00,0
20677,18674,432,2026-01-16 17:34:00,1
20678,16548,1193,2026-01-01 21:28:00,1
20679,47977,295,2026-01-20 00:49:00,1
20680,20530,302,2026-01-30 23:09:00,1
20681,353,436,2026-01-11 00:05:00,1
20682,46872,521,2026-01-28 21:47:00,1
20683,18313,757,2026-01-14 21:15:00,1
20684,34956,246,2026-01-23 07:53:00,0
20685,15285,945,2026-01-19 03:12:00,1
20686,3673,1813,2026-01-13 19:44:00,1
20687,8804,1783,2026-01-23 12:30:00,1
20688,32674,1846,2026-01-04 09:17:00,0
20689,43695,732,2026-01-03 19:38:00,1
20690,28480,1011,2026-01-11 23:56:00,0
20691,43167,421,2026-01-28 20:56:00,1
20692,30242,175,2026-01-20 00:44:00,1
20693,45849,492,2026-01-26 14:34:00,1
20694,26108,1877,2026-01-22 14:19:00,1
20695,31767,1959,2026-01-24 06:12:00,1
20696,17824,718,2026-01-23 21:03:00,1
20697,44181,1991,2026-01-06 11:01:00,1
20698,44887,295,2026-01-04 20:19:00,1
20699,6999,526,2026-01-10 09:38:00,0
20700,17991,69,2026-01-23 11:25:00,1
20701,32518,330,2026-01-02 14:19:00,1
20702,32841,1363,2026-01-03 21:18:00,1
20703,27253,1890,2026-01-12 14:21:00,1
20704,16101,1717,2026-01-24 14:23:00,1
20705,43887,100,2026-01-01 21:35:00,1
20706,14568,766,2026-01-01 14:42:00,0
20707,11460,729,2026-01-18 13:39:00,1
20708,36426,314,2026-01-17 12:21:00,1
20709,3640,190,2026-01-11 13:34:00,0
20710,33724,1067,2026-01-07 15:43:00,1
20711,5666,335,2026-01-18 12:16:00,1
20712,43498,431,2026-01-18 15:24:00,0
20713,16447,1271,2026-01-10 01:43:00,0
20714,8059,1117,2026-01-27 20:22:00,1
20715,16996,737,2026-01-29 19:30:00,1
20716,30656,734,2026-01-13 09:51:00,0
20717,24490,1064,2026-01-25 20:38:00,1
20718,31698,819,2026-01-22 20:49:00,1
20719,32147,570,2026-01-08 21:33:00,0
20720,12095,1040,2026-01-02 15:20:00,1
20721,44714,415,2026-01-09 02:13:00,1
20722,28636,692,2026-01-21 18:54:00,1
20723,8614,383,2026-01-16 23:26:00,1
20724,24650,719,2026-01-01 21:49:00,1
20725,11362,109,2026-01-29 18:31:00,1
20726,20403,285,2026-01-30 08:34:00,0
20727,22226,299,2026-01-16 19:15:00,1
20728,43784,612,2026-01-05 14:33:00,1
20729,22047,1721,2026-01-17 14:33:00,1
20730,20683,218,2026-01-11 13:02:00,0
20731,17616,483,2026-01-16 14:05:00,1
20732,11865,489,2026-01-16 09:38:00,1
20733,49513,1003,2026-01-31 17:12:00,1
20734,36642,944,2026-01-21 20:37:00,0
20735,35727,1566,2026-01-19 18:18:00,1
20736,22747,689,2026-01-20 13:32:00,1
20737,32689,287,2026-01-05 12:52:00,1
20738,19221,292,2026-01-25 13:34:00,1
20739,33191,1949,2026-01-16 11:59:00,1
20740,34333,804,2026-01-15 23:53:00,1
20741,24948,949,2026-01-27 20:55:00,1
20742,46014,1245,2026-01-13 14:45:00,1
20743,19097,1484,2026-01-14 02:59:00,1
20744,5,464,2026-01-19 08:08:00,1
20745,16337,114,2026-01-15 20:58:00,1
20746,7529,275,2026-01-29 23:27:00,1
20747,27595,1157,2026-01-02 15:11:00,1
20748,3418,84,2026-01-15 16:35:00,1
20749,37054,818,2026-01-01 13:54:00,0
20750,31094,1464,2026-01-19 09:02:00,1
20751,13775,1808,2026-01-06 12:49:00,1
20752,18620,689,2026-01-02 20:02:00,1
20753,5653,572,2026-01-30 09:28:00,1
20754,9308,426,2026-01-11 17:41:00,1
20755,1744,302,2026-01-27 21:31:00,1
20756,43661,1123,2026-01-04 14:27:00,0
20757,40701,1804,2026-01-28 21:59:00,1
20758,18960,191,2026-01-12 19:30:00,1
20759,27395,829,2026-01-20 13:10:00,1
20760,49672,693,2026-01-04 08:29:00,1
20761,35575,1638,2026-01-05 00:19:00,1
20762,13946,1632,2026-01-15 03:24:00,1
20763,4810,1903,2026-01-03 22:46:00,1
20764,1748,115,2026-01-18 09:23:00,1
20765,49499,884,2026-01-02 13:19:00,0
20766,46851,175,2026-01-16 12:25:00,1
20767,27949,921,2026-01-16 19:28:00,0
20768,40123,286,2026-01-08 07:06:00,1
20769,49145,553,2026-01-15 16:59:00,1
20770,42683,57,2026-01-03 16:49:00,1
20771,16580,974,2026-01-26 19:17:00,1
20772,20523,1194,2026-01-21 07:57:00,1
20773,13852,589,2026-01-25 20:41:00,1
20774,23249,470,2026-01-11 20:45:00,0
20775,44491,496,2026-01-31 17:30:00,0
20776,46838,1528,2026-01-20 09:41:00,0
20777,41193,1679,2026-01-31 20:36:00,1
20778,25401,1077,2026-01-12 10:04:00,1
20779,36000,996,2026-01-08 18:37:00,1
20780,37489,1336,2026-01-29 22:50:00,1
20781,17284,471,2026-01-21 12:33:00,1
20782,17979,1462,2026-01-06 09:23:00,1
20783,5699,1679,2026-01-25 10:50:00,1
20784,21089,556,2026-01-23 07:02:00,1
20785,45598,1976,2026-01-31 13:14:00,1
20786,1596,1898,2026-01-24 22:52:00,1
20787,10999,801,2026-01-13 22:02:00,1
20788,40580,877,2026-01-13 06:57:00,1
20789,20058,1631,2026-01-15 15:32:00,1
20790,23805,1873,2026-01-31 12:45:00,0
20791,42484,380,2026-01-01 14:38:00,0
20792,5192,475,2026-01-25 21:49:00,1
20793,42090,1710,2026-01-16 01:58:00,1
20794,30463,824,2026-01-28 20:31:00,1
20795,10059,1739,2026-01-06 13:54:00,1
20796,31856,945,2026-01-11 15:43:00,1
20797,37228,1138,2026-01-27 15:35:00,0
20798,17688,544,2026-01-15 00:24:00,1
20799,49842,853,2026-01-20 00:11:00,1
20800,27288,1323,2026-01-18 13:15:00,1
20801,47097,594,2026-01-28 22:22:00,0
20802,48995,631,2026-01-20 19:25:00,1
20803,25723,1812,2026-01-21 07:47:00,0
20804,47083,891,2026-01-23 14:06:00,1
20805,12147,338,2026-01-15 00:55:00,1
20806,889,896,2026-01-19 22:22:00,1
20807,33353,532,2026-01-13 18:01:00,0
20808,46832,187,2026-01-28 13:23:00,1
20809,31476,367,2026-01-18 21:58:00,1
20810,49473,1052,2026-01-27 13:14:00,0
20811,17230,1809,2026-01-28 20:47:00,1
20812,43140,34,2026-01-26 17:30:00,0
20813,15462,1786,2026-01-08 20:34:00,1
20814,38573,1876,2026-01-15 19:05:00,1
20815,46374,635,2026-01-03 22:52:00,1
20816,12313,1366,2026-01-19 00:07:00,1
20817,26773,1288,2026-01-11 19:55:00,1
20818,2545,1841,2026-01-09 02:46:00,1
20819,44036,216,2026-01-28 21:35:00,1
20820,2297,1940,2026-01-19 21:14:00,1
20821,22467,448,2026-01-23 03:30:00,0
20822,35022,1609,2026-01-13 14:20:00,1
20823,13005,1815,2026-01-24 19:52:00,1
20824,2313,996,2026-01-20 13:09:00,1
20825,44523,411,2026-01-18 20:01:00,1
20826,17133,839,2026-01-20 15:59:00,1
20827,48654,1364,2026-01-29 12:19:00,1
20828,32474,1215,2026-01-26 20:27:00,1
20829,13089,1777,2026-01-23 20:56:00,1
20830,28666,40,2026-01-11 02:08:00,0
20831,25370,927,2026-01-21 16:15:00,1
20832,38248,798,2026-01-13 03:54:00,1
20833,43205,1628,2026-01-30 15:21:00,1
20834,6815,1387,2026-01-20 13:37:00,0
20835,26077,1416,2026-01-27 03:57:00,1
20836,17571,1143,2026-01-29 20:31:00,0
20837,34666,1301,2026-01-29 03:30:00,1
20838,34911,292,2026-01-09 15:01:00,1
20839,37828,1419,2026-01-11 23:35:00,1
20840,45451,391,2026-01-13 13:25:00,1
20841,37673,1298,2026-01-07 11:28:00,0
20842,20843,1167,2026-01-12 19:01:00,1
20843,15858,1718,2026-01-12 18:18:00,0
20844,35611,303,2026-01-19 06:02:00,1
20845,37081,732,2026-01-21 15:33:00,1
20846,30895,1975,2026-01-25 19:39:00,1
20847,12618,582,2026-01-20 00:26:00,1
20848,44351,331,2026-01-13 14:37:00,1
20849,5271,1227,2026-01-21 22:06:00,1
20850,13522,397,2026-01-26 23:49:00,1
20851,18804,682,2026-01-02 14:33:00,1
20852,8875,644,2026-01-01 16:19:00,0
20853,20508,1401,2026-01-26 21:22:00,1
20854,2489,1267,2026-01-02 23:46:00,1
20855,8783,1134,2026-01-12 20:24:00,1
20856,30469,1921,2026-01-08 23:51:00,1
20857,15976,1988,2026-01-26 19:58:00,0
20858,15424,1136,2026-01-03 22:57:00,1
20859,12755,162,2026-01-09 18:15:00,1
20860,29817,1551,2026-01-29 20:54:00,1
20861,8322,1618,2026-01-14 21:33:00,1
20862,42643,1682,2026-01-17 21:16:00,1
20863,25331,1378,2026-01-29 10:02:00,1
20864,4645,1935,2026-01-30 08:55:00,1
20865,39070,429,2026-01-25 02:55:00,1
20866,326,1697,2026-01-31 18:49:00,0
20867,18725,1706,2026-01-17 22:11:00,1
20868,18228,782,2026-01-10 18:47:00,1
20869,12415,1748,2026-01-29 14:52:00,1
20870,27424,680,2026-01-08 07:41:00,0
20871,2415,1258,2026-01-30 19:12:00,1
20872,30826,738,2026-01-06 21:45:00,0
20873,46781,646,2026-01-28 14:09:00,0
20874,12595,364,2026-01-29 15:05:00,1
20875,23231,1817,2026-01-15 01:26:00,0
20876,42812,1330,2026-01-08 21:38:00,1
20877,19054,1607,2026-01-20 22:03:00,1
20878,18218,368,2026-01-26 21:21:00,0
20879,20809,114,2026-01-24 13:25:00,1
20880,27193,1442,2026-01-30 15:30:00,1
20881,27876,439,2026-01-21 19:40:00,1
20882,32934,100,2026-01-08 22:14:00,1
20883,9343,1044,2026-01-22 21:36:00,1
20884,31906,856,2026-01-25 12:05:00,1
20885,14371,221,2026-01-04 23:40:00,1
20886,44469,1427,2026-01-24 19:12:00,1
20887,23639,933,2026-01-21 12:58:00,1
20888,16322,630,2026-01-11 21:40:00,1
20889,13946,1097,2026-01-08 03:23:00,1
20890,26937,1133,2026-01-18 15:53:00,1
20891,29384,1878,2026-01-20 09:27:00,1
20892,17509,614,2026-01-10 22:07:00,1
20893,25115,937,2026-01-28 20:25:00,0
20894,13161,1932,2026-01-30 14:44:00,1
20895,31612,648,2026-01-19 13:14:00,0
20896,6603,436,2026-01-29 18:57:00,1
20897,7177,1602,2026-01-15 03:06:00,0
20898,39646,1241,2026-01-10 21:14:00,1
20899,9728,1545,2026-01-13 15:35:00,1
20900,12676,1335,2026-01-18 20:41:00,1
20901,17124,192,2026-01-17 20:31:00,1
20902,5560,1405,2026-01-26 18:01:00,0
20903,44653,310,2026-01-28 22:09:00,1
20904,3196,484,2026-01-01 21:41:00,1
20905,47239,1539,2026-01-16 20:27:00,1
20906,13653,1860,2026-01-07 23:12:00,0
20907,45277,1479,2026-01-23 12:04:00,1
20908,6196,971,2026-01-27 02:41:00,1
20909,19876,892,2026-01-16 22:15:00,1
20910,10607,43,2026-01-01 13:03:00,1
20911,45638,769,2026-01-13 13:57:00,1
20912,32682,1402,2026-01-15 02:58:00,1
20913,24840,583,2026-01-05 21:17:00,1
20914,22079,1920,2026-01-26 13:31:00,0
20915,34072,1272,2026-01-27 11:32:00,1
20916,864,586,2026-01-11 13:31:00,1
20917,26886,1688,2026-01-17 21:11:00,0
20918,13807,978,2026-01-28 20:33:00,1
20919,48784,515,2026-01-21 02:14:00,1
20920,46903,399,2026-01-13 13:09:00,1
20921,23259,1687,2026-01-04 19:38:00,1
20922,1532,1916,2026-01-07 20:35:00,1
20923,36719,1352,2026-01-21 12:05:00,0
20924,5138,1546,2026-01-10 01:29:00,1
20925,30777,819,2026-01-24 08:42:00,0
20926,42350,216,2026-01-01 14:15:00,0
20927,1896,220,2026-01-09 20:59:00,1
20928,43274,106,2026-01-01 06:11:00,1
20929,24688,1376,2026-01-15 15:28:00,1
20930,15071,1351,2026-01-22 19:51:00,1
20931,40396,74,2026-01-25 01:18:00,1
20932,13460,1498,2026-01-28 13:51:00,1
20933,2817,380,2026-01-06 18:57:00,1
20934,7534,819,2026-01-20 15:38:00,1
20935,4208,503,2026-01-27 07:33:00,1
20936,10388,367,2026-01-20 18:37:00,1
20937,4952,1759,2026-01-02 16:10:00,1
20938,20017,828,2026-01-09 19:45:00,1
20939,281,1486,2026-01-04 07:25:00,1
20940,36309,1587,2026-01-05 13:28:00,1
20941,43138,1403,2026-01-08 10:45:00,0
20942,10231,192,2026-01-26 02:51:00,0
20943,34121,1922,2026-01-25 17:27:00,1
20944,6674,1469,2026-01-08 18:43:00,1
20945,1833,1377,2026-01-02 14:07:00,1
20946,16789,1424,2026-01-28 17:37:00,0
20947,25523,1849,2026-01-20 21:46:00,1
20948,32531,743,2026-01-28 20:09:00,1
20949,29467,877,2026-01-10 14:27:00,0
20950,18557,378,2026-01-28 14:18:00,0
20951,31825,227,2026-01-08 14:16:00,1
20952,46030,733,2026-01-10 06:37:00,1
20953,7513,759,2026-01-28 13:11:00,1
20954,41490,1003,2026-01-05 02:08:00,0
20955,40199,1630,2026-01-26 13:35:00,1
20956,33864,939,2026-01-07 19:27:00,0
20957,15386,935,2026-01-11 15:38:00,0
20958,11185,1518,2026-01-13 18:24:00,1
20959,26213,171,2026-01-15 14:14:00,0
20960,45245,1683,2026-01-19 14:45:00,1
20961,17939,1820,2026-01-28 15:32:00,0
20962,37480,1975,2026-01-03 22:08:00,1
20963,23759,598,2026-01-07 21:05:00,0
20964,1693,1414,2026-01-08 14:02:00,1
20965,22340,239,2026-01-16 20:40:00,1
20966,3545,667,2026-01-27 21:49:00,1
20967,28731,157,2026-01-17 15:30:00,1
20968,10745,1236,2026-01-09 12:45:00,1
20969,3049,1660,2026-01-18 20:53:00,0
20970,34091,575,2026-01-21 17:48:00,1
20971,49542,672,2026-01-18 20:00:00,1
20972,10,1420,2026-01-20 02:55:00,1
20973,38685,1867,2026-01-10 13:40:00,1
20974,15012,1575,2026-01-06 12:43:00,1
20975,35809,142,2026-01-03 14:59:00,1
20976,4903,258,2026-01-21 09:52:00,1
20977,4912,972,2026-01-05 13:53:00,0
20978,10031,1328,2026-01-19 21:51:00,1
20979,44428,1634,2026-01-07 23:20:00,1
20980,26182,1119,2026-01-03 20:00:00,1
20981,6930,364,2026-01-18 18:50:00,1
20982,16030,251,2026-01-08 13:11:00,0
20983,7896,1774,2026-01-29 20:40:00,0
20984,10462,1177,2026-01-05 21:53:00,0
20985,45281,1807,2026-01-19 22:38:00,1
20986,48221,1218,2026-01-22 17:34:00,0
20987,31338,1317,2026-01-06 14:06:00,1
20988,40560,608,2026-01-04 22:39:00,0
20989,4043,547,2026-01-21 22:27:00,1
20990,17029,179,2026-01-20 00:50:00,1
20991,1745,1920,2026-01-26 17:28:00,1
20992,10141,230,2026-01-02 21:00:00,1
20993,37023,1744,2026-01-02 19:12:00,1
20994,3067,323,2026-01-12 14:48:00,1
20995,44244,1514,2026-01-04 13:43:00,1
20996,13931,424,2026-01-21 20:57:00,0
20997,29597,1384,2026-01-30 14:42:00,0
20998,18469,1471,2026-01-20 19:11:00,1
20999,46784,1187,2026-01-31 19:33:00,1
21000,8043,861,2026-01-03 09:11:00,0
21001,21607,945,2026-01-02 13:28:00,1
21002,27773,1899,2026-01-20 21:31:00,1
21003,18749,442,2026-01-15 02:38:00,0
21004,4853,1505,2026-01-28 20:28:00,1
21005,8585,1644,2026-01-28 08:21:00,1
21006,13892,1507,2026-01-09 17:01:00,0
21007,47043,1277,2026-01-23 19:39:00,1
21008,10828,1955,2026-01-18 14:43:00,1
21009,30983,676,2026-01-27 21:59:00,0
21010,46387,663,2026-01-22 21:46:00,1
21011,12774,812,2026-01-14 21:31:00,1
21012,23097,1804,2026-01-14 12:32:00,1
21013,8289,1660,2026-01-29 13:31:00,1
21014,12404,1614,2026-01-10 14:43:00,1
21015,16878,262,2026-01-07 23:19:00,1
21016,39174,1825,2026-01-06 08:08:00,1
21017,25985,1067,2026-01-23 19:30:00,1
21018,48800,978,2026-01-01 17:33:00,1
21019,6186,1187,2026-01-03 06:13:00,0
21020,28883,622,2026-01-05 14:37:00,1
21021,25635,634,2026-01-07 15:06:00,1
21022,24974,1114,2026-01-11 07:07:00,1
21023,13174,1345,2026-01-13 22:16:00,0
21024,5313,1693,2026-01-01 14:03:00,1
21025,26503,1104,2026-01-15 21:43:00,1
21026,11688,780,2026-01-26 22:38:00,0
21027,11035,1217,2026-01-12 22:28:00,0
21028,1027,1790,2026-01-01 16:15:00,1
21029,42752,1828,2026-01-02 20:16:00,1
21030,7039,1669,2026-01-31 19:53:00,1
21031,35243,1752,2026-01-31 20:25:00,1
21032,46495,19,2026-01-20 20:31:00,1
21033,28149,1796,2026-01-12 14:02:00,1
21034,49595,1287,2026-01-20 12:14:00,1
21035,38386,1635,2026-01-25 10:13:00,1
21036,24681,878,2026-01-15 14:15:00,1
21037,47924,1685,2026-01-19 13:50:00,1
21038,27701,1194,2026-01-21 20:40:00,1
21039,6317,1061,2026-01-14 20:50:00,1
21040,4258,1856,2026-01-19 07:06:00,1
21041,22418,1562,2026-01-26 20:53:00,1
21042,4705,72,2026-01-09 21:53:00,1
21043,10363,1104,2026-01-06 22:34:00,1
21044,30748,723,2026-01-31 20:39:00,0
21045,29182,1562,2026-01-19 14:57:00,1
21046,30879,1409,2026-01-26 15:38:00,1
21047,11225,836,2026-01-30 21:37:00,1
21048,46740,495,2026-01-07 16:51:00,0
21049,39232,95,2026-01-31 14:29:00,1
21050,38328,1328,2026-01-23 14:42:00,1
21051,25996,844,2026-01-05 22:42:00,0
21052,47320,314,2026-01-13 19:55:00,1
21053,1284,730,2026-01-16 15:58:00,1
21054,22240,1913,2026-01-17 13:01:00,0
21055,25374,1495,2026-01-27 17:40:00,1
21056,12377,1486,2026-01-15 20:03:00,1
21057,9501,1954,2026-01-13 13:36:00,1
21058,22017,997,2026-01-06 22:24:00,1
21059,26801,1737,2026-01-31 16:06:00,1
21060,8650,1428,2026-01-28 20:10:00,1
21061,35580,428,2026-01-19 20:56:00,0
21062,22691,1979,2026-01-21 13:34:00,1
21063,22962,825,2026-01-25 14:45:00,1
21064,38792,472,2026-01-11 01:35:00,1
21065,32829,1033,2026-01-26 06:33:00,1
21066,42396,322,2026-01-06 14:31:00,1
21067,23046,219,2026-01-01 09:10:00,1
21068,21155,502,2026-01-23 22:08:00,1
21069,4119,65,2026-01-28 16:07:00,1
21070,17157,547,2026-01-12 22:17:00,0
21071,47155,193,2026-01-23 07:11:00,0
21072,3910,918,2026-01-07 03:50:00,0
21073,16473,768,2026-01-01 19:42:00,1
21074,36523,1116,2026-01-08 06:42:00,1
21075,11395,700,2026-01-05 10:15:00,1
21076,13956,1501,2026-01-23 16:12:00,1
21077,8497,1190,2026-01-02 19:14:00,0
21078,32515,1404,2026-01-25 21:42:00,1
21079,16417,210,2026-01-17 00:58:00,1
21080,18754,1675,2026-01-11 19:18:00,1
21081,3474,1826,2026-01-31 12:53:00,1
21082,25129,1793,2026-01-20 12:36:00,1
21083,12665,1969,2026-01-10 09:48:00,1
21084,12849,1378,2026-01-14 16:35:00,1
21085,44706,337,2026-01-26 23:28:00,1
21086,7233,1316,2026-01-04 08:52:00,1
21087,18196,1721,2026-01-04 14:58:00,1
21088,29977,1160,2026-01-15 15:42:00,1
21089,9699,485,2026-01-04 17:05:00,1
21090,568,1138,2026-01-21 17:27:00,1
21091,32218,216,2026-01-07 12:11:00,1
21092,21592,751,2026-01-11 06:03:00,1
21093,42847,617,2026-01-29 15:22:00,1
21094,1053,1153,2026-01-04 12:41:00,0
21095,10487,96,2026-01-20 17:21:00,1
21096,4029,1594,2026-01-21 21:11:00,1
21097,744,661,2026-01-18 14:20:00,1
21098,5501,1182,2026-01-17 14:59:00,1
21099,36095,694,2026-01-11 14:30:00,1
21100,4854,914,2026-01-30 03:51:00,1
21101,15521,1952,2026-01-05 20:33:00,1
21102,30654,429,2026-01-22 08:34:00,1
21103,26403,1882,2026-01-03 20:19:00,1
21104,24523,762,2026-01-01 22:26:00,1
21105,2071,1344,2026-01-09 19:18:00,0
21106,43656,1148,2026-01-22 00:49:00,0
21107,27575,919,2026-01-09 17:38:00,1
21108,8950,647,2026-01-06 23:39:00,1
21109,38499,13,2026-01-15 21:05:00,1
21110,2922,898,2026-01-21 13:00:00,0
21111,7221,969,2026-01-21 15:57:00,1
21112,43325,1236,2026-01-27 00:44:00,1
21113,3619,291,2026-01-03 13:43:00,1
21114,15549,657,2026-01-15 14:03:00,0
21115,39638,1180,2026-01-25 23:38:00,0
21116,28231,264,2026-01-23 13:23:00,1
21117,9600,720,2026-01-03 02:26:00,1
21118,45528,925,2026-01-20 08:45:00,0
21119,16389,396,2026-01-16 07:02:00,1
21120,23932,747,2026-01-20 21:26:00,0
21121,24189,1871,2026-01-26 15:14:00,1
21122,25221,514,2026-01-28 21:48:00,0
21123,449,1265,2026-01-13 17:00:00,0
21124,3732,1148,2026-01-04 18:49:00,1
21125,15407,965,2026-01-02 17:18:00,0
21126,43793,44,2026-01-23 09:01:00,0
21127,46081,421,2026-01-30 09:25:00,1
21128,26033,816,2026-01-03 20:58:00,1
21129,37425,1220,2026-01-26 21:42:00,1
21130,32865,210,2026-01-23 18:46:00,1
21131,7700,571,2026-01-04 01:11:00,0
21132,36388,849,2026-01-24 14:12:00,1
21133,11759,1569,2026-01-11 11:07:00,1
21134,29647,1882,2026-01-29 00:43:00,1
21135,34244,969,2026-01-16 20:02:00,1
21136,14490,241,2026-01-25 15:52:00,1
21137,5021,1353,2026-01-25 18:21:00,0
21138,1405,1665,2026-01-17 01:46:00,1
21139,19221,1522,2026-01-06 20:27:00,1
21140,23218,642,2026-01-14 21:53:00,1
21141,4307,1116,2026-01-12 20:00:00,1
21142,46005,1614,2026-01-08 21:27:00,1
21143,1709,1915,2026-01-03 13:29:00,1
21144,39845,557,2026-01-16 22:14:00,0
21145,21583,1343,2026-01-04 13:48:00,1
21146,44989,1078,2026-01-21 20:02:00,1
21147,140,1623,2026-01-15 22:06:00,1
21148,39589,1957,2026-01-29 19:14:00,1
21149,36844,949,2026-01-09 14:31:00,1
21150,48429,117,2026-01-22 20:38:00,1
21151,5811,807,2026-01-15 17:02:00,1
21152,21810,1719,2026-01-24 18:58:00,1
21153,14056,1562,2026-01-15 14:57:00,1
21154,28050,981,2026-01-21 18:18:00,0
21155,6836,734,2026-01-02 13:10:00,0
21156,29234,1562,2026-01-11 16:05:00,1
21157,10924,1552,2026-01-03 14:32:00,1
21158,13958,138,2026-01-21 15:11:00,1
21159,45248,87,2026-01-20 14:44:00,1
21160,7155,1474,2026-01-19 01:54:00,1
21161,32972,1385,2026-01-03 07:44:00,1
21162,16913,1873,2026-01-26 19:48:00,1
21163,1234,482,2026-01-28 15:03:00,1
21164,3381,336,2026-01-15 21:44:00,1
21165,49121,96,2026-01-25 09:12:00,0
21166,28150,888,2026-01-23 11:32:00,1
21167,42093,1138,2026-01-05 21:04:00,1
21168,22921,75,2026-01-28 20:24:00,1
21169,19586,528,2026-01-19 02:09:00,1
21170,19559,81,2026-01-15 17:15:00,1
21171,16821,1295,2026-01-12 15:25:00,1
21172,48522,269,2026-01-22 19:41:00,0
21173,21444,579,2026-01-27 02:23:00,1
21174,20987,1919,2026-01-18 21:51:00,0
21175,28,1547,2026-01-29 14:59:00,1
21176,40783,1446,2026-01-16 01:15:00,0
21177,38249,176,2026-01-12 19:25:00,1
21178,49392,1203,2026-01-19 19:16:00,1
21179,14551,693,2026-01-20 00:32:00,0
21180,45496,329,2026-01-03 15:44:00,1
21181,49437,1339,2026-01-11 00:10:00,1
21182,32508,1753,2026-01-01 21:59:00,1
21183,14758,399,2026-01-18 17:52:00,0
21184,13981,1838,2026-01-24 21:41:00,1
21185,19907,1789,2026-01-31 18:57:00,1
21186,26799,257,2026-01-24 13:14:00,1
21187,39296,1172,2026-01-02 07:51:00,0
21188,17261,1962,2026-01-23 09:13:00,1
21189,7518,1157,2026-01-20 15:34:00,1
21190,34890,1005,2026-01-13 13:15:00,0
21191,35422,1903,2026-01-24 01:05:00,1
21192,25574,92,2026-01-27 19:38:00,1
21193,39960,989,2026-01-25 20:08:00,1
21194,1450,815,2026-01-06 10:28:00,1
21195,14709,185,2026-01-09 23:49:00,0
21196,17713,619,2026-01-29 03:49:00,0
21197,36965,1341,2026-01-07 15:58:00,1
21198,11847,1519,2026-01-26 13:21:00,1
21199,32979,1767,2026-01-31 18:49:00,1
21200,12304,586,2026-01-31 13:25:00,1
21201,9895,1392,2026-01-13 14:51:00,1
21202,1271,1497,2026-01-21 19:41:00,1
21203,47508,1524,2026-01-19 13:10:00,1
21204,5096,10,2026-01-01 21:38:00,0
21205,40971,422,2026-01-19 14:25:00,1
21206,21930,593,2026-01-08 15:47:00,1
21207,33336,1130,2026-01-17 12:06:00,1
21208,24259,1697,2026-01-25 23:07:00,1
21209,23633,369,2026-01-19 21:32:00,1
21210,5340,1794,2026-01-16 18:08:00,1
21211,4584,237,2026-01-24 18:49:00,1
21212,48593,586,2026-01-17 14:33:00,1
21213,7882,1392,2026-01-20 19:34:00,1
21214,28511,466,2026-01-25 12:11:00,1
21215,34194,431,2026-01-11 12:14:00,1
21216,4825,844,2026-01-27 02:54:00,1
21217,22124,1098,2026-01-28 12:33:00,1
21218,41766,1652,2026-01-10 16:26:00,1
21219,4866,1866,2026-01-07 14:33:00,1
21220,3726,116,2026-01-21 21:58:00,0
21221,27382,529,2026-01-18 18:51:00,1
21222,38561,1359,2026-01-03 20:37:00,1
21223,15551,593,2026-01-20 21:15:00,0
21224,37579,517,2026-01-10 13:15:00,1
21225,11806,700,2026-01-22 14:49:00,1
21226,4649,837,2026-01-16 16:22:00,0
21227,26181,1270,2026-01-09 21:27:00,1
21228,14183,374,2026-01-23 23:27:00,1
21229,29004,1547,2026-01-21 09:40:00,1
21230,43112,295,2026-01-01 11:19:00,1
21231,41297,689,2026-01-21 20:33:00,0
21232,9868,107,2026-01-04 13:42:00,1
21233,45709,1646,2026-01-25 20:27:00,0
21234,42220,378,2026-01-03 21:47:00,1
21235,48256,1446,2026-01-20 21:53:00,1
